ResponseId,treat1summ,treat2summ,Mention_Anti_Asian,Mention_Racism_Against_POC,Not_Surprised,Anger,Worry/Fear/Anxiety,Sadness,Inattentive,Unsure,Notes
R_1OxjJd9GWvLkfqH,a lady was spat on her face and told to go back to her country cause being blamed for bringing covid. and pham is trying to stop asian hate crimes.,,1,0,0,0,0,0,0,0,
R_1Q4T2y2CR63lC0Q,,This article was about the rise of Asian hate due to Covid. It speaks about instances of racist and xenophobic actions. As well as that it discusses the rise of Asian hate.,1,0,0,0,0,0,0,0,
R_2Sv6IrEhsePEuaD,,,,,,,,,,,
R_5zPnqaN3IIDSCSl,"There has been a rise in Asian hate since the pandemic happened. There has been a 17% rise and Asians all over are being racially targeted; in stores, online, and even uber/lyft rides. ",,1,0,0,0,0,0,0,0,
R_1yOKQF3XmnPkn61,It is about conflict. It is between American and Asian. It is not good.,,0,0,0,0,0,0,1,0,
R_3j2sGxiLL5NQKmr,,,,,,,,,,,
R_1eWy9GVTDxr4NYH,,"An Asian American person was told to “go back to their country” for “bringing COVID-19.” Asian Americans aren’t the only ones being discriminated against (includes Black, Latinos, Indigenous). There’s more hate crimes towards Asian Americans since COVID-19 pandemic.",1,1,0,0,0,0,0,0,
R_2rI9NrzidxhQctm,,It's about racism. It's about Racism against Asians. Some people think Asians caused covid.,1,0,0,0,0,0,0,0,
R_8G2jz1ukynq9qBH,Uh,,,,,,,,,,
R_2tDNSZqN01a7Vpa,,,,,,,,,,,
R_2qmTfDIqEZrB8AJ,,Lily Wong was in a grocery store and got spit on and blamed for bringing covid to the USA. They explained how 17% of Asian Americans had similar experiences during covid. The community was under attack and still is.,1,0,0,0,0,0,0,0,
R_0Jtn2A8uKSfR25X,,,,,,,,,,,
R_2pY6MV6GP2pHciR,,asians are facing hate crimes. woman got spat on for no reason..,1,0,0,0,0,0,0,0,
R_PMaPMNM98ySykvv,,,,,,,,,,,
R_susoKRHwK5H4VSp,,Asian hate is on the rise,1,0,0,0,0,0,0,0,
R_10pZKkeuyhr5HLN,The article is about hate towards Asian Americans. It is also about how we are blamed for bringing covid to america thus enduring more racial hate then normal. It is also how we as a community need to stand together to fight this hate. ,,1,0,0,0,0,0,0,0,
R_DAJ6HXC8BjnJn0Z,,Hate against Asians. Racism due to COVID epidemic. Asians being refused to get picked up for Uber. Victims of discrimination ,1,1,0,0,0,0,0,0,
R_1I7dbsPzv4VDPMT,,,,,,,,,,,
R_1joYfJhZFkQ7pN0,,,,,,,,,,,
R_1i20cAoVKIFPylO,,Asians are facing discrimination because of Covid-19. Locals think Asians brought Covid-19 to the US. Asians don't feel safe because they're being blamed for the spread of Covid-19. ,1,0,0,0,0,0,0,0,
R_79sSWvoOMtO5wM9,The article talked about an Asian being discriminated for bringing Covid-19. Just because of her race they mistreated her by spitting on her.  However the author mentioned this to spread awareness to not discriminate and to help.,,1,0,0,0,0,0,0,0,
R_2cejbh1swOtPdi2,,,,,,,,,,,
R_3Hv8jcTUk3DxEsX,,"Discrimination against Asian is high.
Someone is fighting for it.
Discrimination against Asian is higher than other races.",1,1,0,0,0,0,0,0,
R_1FP2mo2D2KDI7Ze,,,,,,,,,,,
R_1kHcrjFklp37sJs,"Asians are getting hated and blamed for COVID. Racism towards Asians have gone up significantly. Asians are being coughed and spat on and told to ""go back to your Country""  ",,1,0,0,0,0,0,0,0,
R_2AXC1DsRNFBddUB,,,,,,,,,,,
R_6nyUFj1ANpXzRF7,There is no doubt that Covid is responsible for the sharp increase in Asian Hate incidents.  Asians have long been considered the Perfect Minority because they just take abuse and say or report nothing to the authorities.  I find it sad that President Trump poured gasoline on the Asian hate fire and just left it to burn worse.,,1,0,0,0,0,1,0,0,
R_1GysR9VEK4rcpgf,,,,,,,,,,,
R_3JKP6rwxILKWYAO,,,,,,,,,,,
R_zTK8bZ9NRZfekzn,,"This article discusses the discrimination against asian people. Due to covid, many asian people are being targeted and treated badly and are blamed for bringing the virus. Hate crimes are at high targeting the asian people.",1,0,0,0,0,0,0,0,
R_2SdhAS45FHIZgAo,,Discrimination against Asian has been going on for a long time now. It just made it worse when Covid-19 happened. The government should have an extreme punishment for people who commit ‘anti-hate’ crimes.,1,0,0,0,0,0,0,0,
R_26mAawNGSvDgqLv,In the Asian store some body spate at the Asian person blaming Covid 19 their fault . Hate crime is certainly increasing.,,1,0,0,0,0,0,0,0,
R_2q42iqruhT6ADN4,Hate crime rate for American Asian has increased after covid-19. Asian American Community unites to stop this hate crime. ,,1,0,0,0,0,0,0,0,
R_1jpGrdUHE4c595b,,Asian hate crime have increased. There are hate crimes with other minorities. Asians were spat on during covid.,1,1,0,0,0,0,0,0,
R_2ScqJQQkuedzuRD,,,,,,,,,,,
R_1IKSCt8rpO0wqlF,,,,,,,,,,,
R_xAsPLsDkK7H0F6p,,The article spoke about hate crimes against Asian Americans.,1,0,0,0,0,0,0,0,
R_2zqktPt5PUO6xsu,"Asian's are being attack with racism and being told to leave the store, because of the covid-19.  They are being blamed for the virus.  Being a carrier of the virus",,1,0,0,0,0,0,0,0,
R_2aVVfNzfWbJIf2R,,,,,,,,,,,
R_31o2cH72cL9C5ut,,"Its about racial discrimination. 
Some people blamed asian for covid 19.
Its very prominant discrimination. ",1,1,0,0,0,0,0,0,
R_CgAafrR2gcWrksx,,,,,,,,,,,
R_2TEHc6LIHuOnbml,,Asian racism has gone up since Covid. But this isn’t just the start of it it only gave people more reason to be xenophobic. Racism from all races have gone up since then.,1,1,0,0,0,0,0,0,
R_3EneX7Sbg5TcW1p,this is about asian hate crime.  asian are blaming blame for covid.  asian need to stand together  to fight this,,1,0,0,0,0,0,0,0,
R_2YFAull916w6gnG,,,,,,,,,,,
R_22JueDvJwLkcshO,"Anti-Asian hate has increased rapidly since March 2020 when the pandemic began to take hold in the US. There's always been anti-Asian sentiments, but the pandemic has dramatically increased this ugly statistic. We need to be alert and take concrete actions against this hate. ",,1,0,0,0,0,0,0,0,
R_2QY9vxPePimKhMB,,"Racism towards the Asian communities have risen since the Covid pandemic in 2020. Not only that, other minority groups such as Blacks, Latinos and other indigenous groups are facing racism as well. We should all stand together to fight racism. ",1,1,0,0,0,0,0,0,
R_WkRGAj1tS2Yoq1r,"Asian hate crime has been around for years, it has escalate especially during the beginning of the pandemic. People blame Asians for the Corona virus, we are treated with no respect by non Asian during this time.  ",,1,0,0,0,0,0,0,0,
R_2woyTLr6O4NtjIb,"Hate crime is something we all need to look at , it doesn't matter if you're different color. It doesn't need to happen in this country.",,0,1,0,0,0,0,0,0,
R_1igmSGiSi7w5zCF,,Racism in US is rising. Its an issue. Many ppl of color experiencing it,0,1,0,0,0,0,0,0,
R_2YMq3mQ0hemgN2I,,Asians are being hated because of covid-19. Discrimination against asians are due to covid 19. People need to be better and stop spitting on asians,1,0,0,1,0,0,0,0,
R_24IQUcCr6sAu2uI,,,,,,,,,,,
R_3nGYC5rs8YokwaJ,"Asian American receive hate crimes.
Since Covid19.
Being spit at.",,1,0,0,0,0,0,0,0,
R_27BxjLOKHyEAl7U,,,,,,,,,,,
R_tL1VkGHykgC2zQd,,,,,,,,,,,
R_3nJnEQWn7pPu4zQ,,,,,,,,,,,
R_bpDZ8KZKf474LxT,,"Racism has no place in the society we live. If we witness it, then we should take a stand against it irrespective of who is doing it or who it's happening against. See something then say something.",0,0,0,1,0,0,0,0,
R_3LkeRtzEsK4nYvL,Discrimination against Asians has become more prevalent due to Covid. The woman in the article shares her firsthand experience with this. This sort of behavior is more and more common. ,,1,0,0,0,0,0,0,0,
R_214k6FsJfhVuw3c,,"Rise against hate crimes has occurred in the United States recently. Though it is upsetting that this has happened, it’s important to be aware of these issues. It’s also important to take appropriate action about this.",0,1,0,1,0,0,0,0,
R_2tbSGmPzO7CGym2,"The article talks about hate crimes on Asians. Ever since covid happened , the number of hate crimes on Asians has gotten bigger. People blame Asians for the outbreak of Covid 19.",,1,0,0,0,0,0,0,0,
R_1OwVgDEG4esOVTC,,,,,,,,,,,
R_2axbIx5WmTdQXNx,,"An Asian American in a grocery store was spat and told to return from where she came from and was blamed for bringing Covid to the country.  This is an example of racism in the US. Same discrimination that was shared by Latin-Americans, Black-Americans and a great number of indigenous people. ",1,1,0,0,0,0,0,0,
R_2VJScqeU3VaFXxb,,,,,,,,,,,
R_28HW8KHd1rdit5D,,"Asian discrimination is on the rise, especially since beginning of COVID.  Examples of hate/discrimination, like the Asian lady getting spit on, uber drivers refusing to take Asians.  Awareness of this discrimination needs to be shared and changes need to be made.",1,0,0,1,0,0,0,0,
R_3qyXK3EMjgaID6n,,Covid increased discrimination against non whites. All non-white groups have experienced discrimination. Recent events have made it more of a news worthy story.,0,1,0,0,0,0,0,0,
R_3TQZawAo7RIf1W9,,,,,,,,,,,
R_216bTQE3rA2aX6K,It s sbout how an asian wimen was fescribed to have experienced asian hate. During thevpsdemic this hate was very rampant all over the US.This is so unfair and needs to b stopped.,,1,0,0,0,0,0,0,0,
R_esutGLB2wG6TbEZ,,,,,,,,,,,
R_2zXUZeCrRhE75Mv,Examples of anti-Asian sentiment especially directed towards the Chinese during the onset of the pandemic and continues.,,1,0,0,0,0,0,0,0,
R_3NLhfEvLCr8VUH1,"Hate crime against Asians
Driven by Covid
Really sad",,1,0,0,0,0,1,0,0,
R_1CdTN8Kx5vYpJtp,,,,,,,,,,,
R_1MKYy0AHD2d8pkF,,,,,,,,,,,
R_1ooi3qz8Ov6ujKX,"The article is about Asian Americans facing racism in the Covid era. There are examples of people being verbally abused, spat upon or physically attacked based upon their Asian looks",,1,0,0,0,0,0,0,0,
R_p3LG0qeHKFFjmud,,this is about asian hates.Asians should stand togeteher to fight asian hates.Asian hates is bad for our society and we should stand and fight against it.,1,0,0,0,0,0,0,0,
R_3DteAqh1e98CabR,"Racism problem
stand each other
defeat the problem
",,0,0,0,0,0,0,0,0,
R_1pVxmKRaNqxIUfe,,Racial attacks are increasing- people are being spat on - Uber drivers are refusing to give them rides. Everyone needs to get together for things to change. ,0,1,0,0,0,0,0,0,
R_3gXy2CaNnHn9OIi,,"I don't like it, but I understand why.
Because most people think that Covid-19 started from Wuhan China.",0,0,1,0,0,1,0,0,
R_3fDe3sJjSVGeu7D,,,,,,,,,,,
R_3Dp9S8j4yxHVfuR,,,,,,,,,,,
R_Agj6hNoFEUK0lQR,,"The article was claiming that there is an increase in racism towards Asian Americans. This could be categorized in unfair statements being made towards them, spitting, and refusal of other services. The article then claimed to pivot that this is similar to other racism that other minorities face and that we all need to support each other.",1,0,0,0,0,0,0,0,
R_2tAkMWVpzqnOtoj,,,,,,,,,,,
R_3fIwchSG8wMctZz,Asian Americans are experiencing hate and discrimination since the onset of Covid. Asians are being spat at or verbally harassed and told to go back to their country. The Asian community needs to stick together to support each other. ,,1,0,0,0,0,0,0,0,
R_2Bsb1sSKT324KPo,There were hate and discrimination crimes against Asian people such as the one who got dissed by a Shopper. Only 17% Asian people experienced this. I didn't get hate and discrimination from anyone.,,1,0,0,0,0,0,0,0,
R_2zo0wW2lPAjMWko,,"Asian hate crimes have exponentially increased since the COVID pandemic. It still needs to gain traction in being recognized. People are getting spat on, verbally belittled and insulted as well as facing violence.",1,0,0,0,0,0,0,0,
R_2ALkEf2PzKEPM9b,"Since March 2020, there has been a rise of Asian hate crimes or incidents.  One such example is Lily Wong, a NJ resident, who was told to go back to where she came from.  Organizations dealing with Asian hate say this has to stop.",,1,0,0,0,0,0,0,0,
R_PtgoFmzvYANyIAp,It talks about racial crimes and crimes against coloured people in amaerica,,0,1,0,0,0,0,0,0,
R_1pY7OVJ5dxhC82A,The article discusses a person's experience with the rise in Asian hate in past couple years. Xenophobia has become worse. We need to stop Asian hate.,,1,0,0,0,0,0,0,0,
R_3KZcdjcvDOoZ6ea,,,,,,,,,,,
R_1LdrczleKy2z1De,,,,,,,,,,,
R_27EyPs3Xnuranma,,It shows the discrimination of immigrants in USA. They are treated different than usual. They receive much hate from people.,0,1,0,0,0,0,0,0,
R_XozqFVBSnxBOjo5,,There has been a rise in hate crimes against Asians.  Asians are getting blamed for COVID-19.  Some Asians are getting attacked on the streets.,1,0,0,0,0,0,,,
R_3FRkKR824rWMdRa,"The article is discussing the increase in Asian hate crimes due to the COVID 19 pandemic.  Despite racial hate crimes already existing the increase due to the pandemic has made it even more difficult for Asians to deal with in this current period  Since many cannot distinguish between different Asian cultures, all cultures are experiencing incidences.",,1,1,0,0,0,0,0,0,
R_1HdBRubXrMVOzSS,,,,,,,,,,,
R_3DwoDKZgJOKGwv8,"Asian Americans are experiencing a rise in Covid related hate crimes. For example, Asian Americans have experienced not being picked up by Uber drivers. not One man says Asian Americans need to stand up for each other.",,1,0,0,0,0,0,0,0,
R_3qOk4X5WUHPmIO1,,,,,,,,,,,
R_3MPP6nsZ04ECmAp,,How minority groups are targeted with anti Asian hate messages. They are being subjected to rude and almost criminal behavior. And it is not just Asians but other groups like blacks and Latinos. ,1,1,0,0,0,0,0,0,
R_1mPpdwkEsF54n1y,,,,,,,,,,,
R_D78LNQHOVcQq6pH,,Racism in the world still exist. All colors and ethnicity ,0,1,0,0,0,0,0,0,
R_1Ft8Cc3kr6fUGIa,"That Asian Americans are being blamed for the Covid-19 outbreak. They say crime against them is going up. They are either getting spit on, coughed on, or down right assaulted! ",,1,0,0,0,0,0,0,0,
R_1rAn0NmJXkbWuli,It’s really good and then I think they did a lot for others especially if you look at the engaging members of the activity that go on with the people around,,0,0,0,0,0,0,1,0,
R_12asr4QzjxaeszD,,,,,,,,,,,
R_1Nfie95lPD5Y6Yq,,Racism exists everywhere . A sad realization. Fear is a sad thing.,0,0,0,0,0,1,0,0,
R_1BQ9mjyuigBdA5i,,Talks about a asian women being told to go back where she came from. Talks about how such incidents are on the rise. Also talks about how things are getting nastier and we need to stand up.,1,0,0,0,0,0,0,,
R_1mef1RSAHgZR3Ew,,,,,,,,,,,
R_TedGQ9wHapoqIhz,,Lily was at a grocery store and was spat on. She was blamed for being COVID to America. This is an example of rising hate crimes against Asians across the country.,1,0,0,0,0,0,0,0,
R_2wcYkdnyPolHiDg,,,,,,,,,,,
R_1PRCldQc2EXemQs,Asian hate crimes are rising.  What we can do about it.  The laws and crimes.,,1,0,0,0,0,0,0,0,
R_3qEX8SvjgznFtyT,,,,,,,,,,,
R_2XnYLgLtMzuFLQi,,,,,,,,,,,
R_3CK0jCcnw5BF86u,This is a disappointment that people think it is okay to harass and kill Asian people because of a issue that took place a long time ago ,,1,0,0,0,0,1,0,0,
R_2zGXOkQWXJ93ptJ,,"Asian hate crime cases rose since pandemic.
Other minorities also experienced hate crime.
Everybody needs to watch for each other.",1,1,0,0,0,0,0,0,
R_1n9eX5h1pNShkv6,,There has been more hatred against Asians and other minority groups during COVID-19 pandemic.  They did not get the service they needed and was harassed by others.  The article states that we should all stand together to protect our rights.,1,0,0,0,0,0,0,0,
R_2w0tiaFAxzK9GxG,,Asian Hate is real according to the author. COVID 19 has increased the incidents. Be aware of this supposed hate,1,0,0,0,0,0,0,0,
R_sSDsjYOVqG3L7gd,,,,,,,,,,,
R_3efU3XDantzjEBj,,,,,,,,,,,
R_3KOdvVAvR1qGCJZ,"There is a rise of Anti Asian hate crimes as a result of the spread of the coronavirus. Asians have been physically and verbally assaulted , spit on and told to go back to their country. Uber and Lyft drivers have additionally refused to give them rides. ",,1,0,0,0,0,0,0,0,
R_3CNGwxv1mz1CLWp,,,,,,,,,,,
R_1i8alrtmxb1ORtD,,The racism and asian hate  because of the pandemic and have uber that dont wanna pick them up when they are asian and a lot of discrimination that happen to the asian because of the pandemic covid 19,1,0,0,0,0,0,0,0,
R_3QF6YZTDpEjbXfq,,,,,,,,,,,
R_2OSVqelUBgkdfXd,,Asian American are suffering racial discrimination ,1,0,0,0,0,0,0,0,
R_1FyTIDa7ckoleQA,There is an increase in Asian Hate incidents because of Covid. More asians have been targeted and told to leave the country. We have to stand up against this and help each other.,,1,0,0,0,0,0,0,0,
R_1EcEvHnczDTXmzD,"Since March 2020, there has been a 17% increase in Asian American hate crimes. Xenophia and racism toward Asian Americans goes back much fathers, but tensions under the pandemic have exacerbated these verbal and physical assaults. There is still much to be done to redress these current issues.",,1,0,0,0,0,0,0,0,
R_1OiY2e37lhgRwgx,,,,,,,,,,,
R_1LCClJlCRc3XyCO,,Hate crimes against asians are rising. And hate crimes against other minorities are also rising. Together we should stand and fight hate crimes ,1,1,0,0,0,0,0,0,
