ResponseId,treat1react,treat2react,Mention_Anti_Asian,Mention_Racism_Against_POC,Not_Surprised,Anger,Worry/Fear/Anxiety,Sadness,Inattentive,Unsure, Notes
R_1OxjJd9GWvLkfqH,i am angry that just cause the government said it came from china doesn’t mean all asians are chinese. Hate how people are so ignorant and racist to say something when they don’t know there facts.,,1,0,0,1,0,0,0,0,
R_1Q4T2y2CR63lC0Q,,I am very familiar with this topic as I am also Asian. This has been going on for quite a while now. Although it does seem that it has calmed down since. ,1,0,1,0,0,0,0,0,
R_2Sv6IrEhsePEuaD,,,,,,,,,,,
R_5zPnqaN3IIDSCSl,I feel disgusted that this is what our world has come to be. I don't like that Asians are being harassed and looked at differently just because of the origin of the Coronavirus. I am disappointed at Americans in our society and hate that racism still exits.  ,,1,0,0,0,0,1,0,0,
R_1yOKQF3XmnPkn61,I hope people help each other. Love each other. Respect each other.,,0,0,0,0,0,0,0,0,
R_3j2sGxiLL5NQKmr,,,,,,,,,,,
R_1eWy9GVTDxr4NYH,,"I’m not surprised that something like that happened, but it is upsetting. I fear that it may get worse, but I also have a lot of hope for people coming together to fight against it. It’s also upsetting that this happens following BLM.",0,0,1,0,1,1,0,0,
R_2rI9NrzidxhQctm,,I have no feelings or thoughts or concerns concerns about this,0,0,0,0,0,0,1,0,
R_8G2jz1ukynq9qBH,Uh,,0,0,0,0,0,0,1,0,
R_2tDNSZqN01a7Vpa,,,,,,,,,,,
R_2qmTfDIqEZrB8AJ,,I think that situation like this are disgusting and terrible . To Blame a whole group of people for some thing completely out of their control is awful. The whole idea is just dumb.,0,0,0,1,0,0,0,0,
R_0Jtn2A8uKSfR25X,,,,,,,,,,,
R_2pY6MV6GP2pHciR,,"disgusted, annoyed, and need reformation",0,0,0,1,0,0,0,0,
R_PMaPMNM98ySykvv,,,,,,,,,,,
R_susoKRHwK5H4VSp,,We know that is not right to blame someone for any pandemic ,0,0,0,1,0,0,0,0,
R_10pZKkeuyhr5HLN,"This article makes me angry, sad, and defensive. It's just like how ignorant can white Americans be. We obviously live in America and are impacted by covid just the same as non asains are. It makes me feel like we are not part of America. ",,1,0,0,1,0,1,0,0,
R_DAJ6HXC8BjnJn0Z,,"Although I haven’t experienced it myself, I sympathize with those that have been affected. I have seen Asians being harmed during the rise of the pandemic. It makes me sad that lies were spread due to misunderstanding of the disease ",1,0,0,0,0,1,0,0,
R_1I7dbsPzv4VDPMT,,,,,,,,,,,
R_1joYfJhZFkQ7pN0,,,,,,,,,,,
R_1i20cAoVKIFPylO,,I think people need to have an open mind. Not all Asians are from China. They have no right to discriminate against Asians and that includes the Chinese as well.,1,0,0,1,0,0,0,0,
R_79sSWvoOMtO5wM9,As a fellow Asian I was upset on hearing this. Even though when Covid-19 first hit that happened so often around me and once myself outside of campus. Today I am happy we are gradually adapting to improve our world is what I hope for.,,1,0,0,0,1,0,0,0,
R_2cejbh1swOtPdi2,,,,,,,,,,,
R_3Hv8jcTUk3DxEsX,,"I am not too surprised. 
I am glad that there is awareness regarding the discrimination.
I will fight for it.",0,0,1,0,0,0,0,0,
R_1FP2mo2D2KDI7Ze,,,,,,,,,,,
R_1kHcrjFklp37sJs,This article is very true. I have witnessed and knows people who have experienced the racism. It makes me very sad and angry. ,,0,0,1,1,0,1,0,0,
R_2AXC1DsRNFBddUB,,,,,,,,,,,
R_6nyUFj1ANpXzRF7,"I feel that this article reflects what most of the print, television and radio media report on Asian Hate crimes.  Blacks and Hispanics were scapegoats 
during the past 70 years and I guess covid finally made it time for Asians to take their turn at being on the whipping post of racial hate.  The hate is slowing down as the pandemic problem lessens,  I only hope that the conflict between China and the United States pours more gasoline on the fire of hate.",,1,1,1,0,0,0,0,0,
R_1GysR9VEK4rcpgf,,,,,,,,,,,
R_3JKP6rwxILKWYAO,,,,,,,,,,,
R_zTK8bZ9NRZfekzn,,"My reaction is that I am truly upset. There is no need to treat asian people horribly and harming them. Racism has been around for decades and it seems like it will never go away no matter how much people may protest which is the sad thing. Everyone is different and think’s differently. Eventhough we hate how racism exists in this world, it will again, always be here.",1,0,0,1,0,1,0,0,
R_2SdhAS45FHIZgAo,,I was disheartened after reading the article. How people can be so ignorant. Asian people need to learn how to defend themselves against these people.,1,0,0,0,0,1,0,0,
R_26mAawNGSvDgqLv,It is not goof to blame people and hating anyone.,,0,0,0,0,0,0,0,0,
R_2q42iqruhT6ADN4,"As myself being asian, it’s heart breaking to hear other asian people has been treated like that. We’re victims of covid-19 just like other people. ",,1,0,0,0,0,1,0,0,
R_1jpGrdUHE4c595b,,It made me angry to hear about the hate crimes. It made me feel that I should be involved to help. It made me want to discuss the issue with others.,0,0,0,1,0,0,0,0,
R_2ScqJQQkuedzuRD,,,,,,,,,,,
R_1IKSCt8rpO0wqlF,,,,,,,,,,,
R_xAsPLsDkK7H0F6p,,As an Asian American myself it is horrifying to hear this.,0,0,0,0,1,0,0,0,
R_2zqktPt5PUO6xsu,"American people should not be racism and shouldn't bother or blame the Asian's for the covid-19.  If the american people have a problem with that, they should get some help or medical treatment and told not to blame all Asian's.",,1,0,0,1,0,0,0,0,
R_2aVVfNzfWbJIf2R,,,,,,,,,,,
R_31o2cH72cL9C5ut,,"Feeling disappointed. 
Feel bad.
Felling unsafe. ",0,0,0,0,1,0,0,0,
R_CgAafrR2gcWrksx,,,,,,,,,,,
R_2TEHc6LIHuOnbml,,Really sad to hear this and experience. I don’t understand how people can be so cruel. Especially because America is founded immigrants ,0,0,0,0,0,1,0,0,
R_3EneX7Sbg5TcW1p,"this is somewhat true in big cities like NY and NJ
it is sad that people are misinformed 
people that behave like this are usually  misinformed and lack education",,0,0,0,0,0,1,0,0,
R_2YFAull916w6gnG,,,,,,,,,,,
R_22JueDvJwLkcshO,It's very frustrating that many of these incidents are happening in the cities of America where minorities live together in significant numbers. And the violence is happening overwhelmingly from the African-American members of our minority population. What's frustrating is that Black leaders are not speaking out against these awful attacks. Both groups should be working together fighting discrimination of all sorts.,,0,0,0,1,0,0,0,0,
R_2QY9vxPePimKhMB,,I think it’s a very credible and well informed article. I myself have faced similar racism or discrimination just because of my skin color. I think we all have the obligation to educate ourself and speak up when necessary. ,0,0,1,0,0,0,0,0,
R_WkRGAj1tS2Yoq1r,I personally have not had to deal with any hate crime during the last few years but have know someone in the area or friends that had deal with it.,,0,0,1,0,0,0,0,0,
R_2woyTLr6O4NtjIb,I would of been mad and started something like get them back for spitting at me not going to let them get away with it that's for sure.,,0,0,0,1,0,0,0,0,
R_1igmSGiSi7w5zCF,,Its true. Its very concerning. Still not the biggest problem for humanity,0,0,0,0,1,0,0,0,
R_2YMq3mQ0hemgN2I,,I was very appalled at this article. This has never happened to me before. I am scared,0,0,0,0,1,0,0,0,
R_24IQUcCr6sAu2uI,,,,,,,,,,,
R_3nGYC5rs8YokwaJ,"Believe it happens.
Typical of racist people.
Not comfortable of the situation.
",,0,0,0,0,1,0,0,0,
R_27BxjLOKHyEAl7U,,,,,,,,,,,
R_tL1VkGHykgC2zQd,,,,,,,,,,,
R_3nJnEQWn7pPu4zQ,,,,,,,,,,,
R_bpDZ8KZKf474LxT,,Disgusted by ignorance displayed by some of the folks,0,0,0,1,0,0,0,0,
R_3LkeRtzEsK4nYvL,I felt angry for this woman. The perpetrator is clearly misinformed and may not have caused physical injury to this woman but this occurrence I’m sure will have lasting emotional damage. I feel for her pain. ,,0,0,0,1,0,0,0,0,
R_214k6FsJfhVuw3c,,I thought that the article was very informative and had a good insightful review. It also showed the importance of the issue at hand. I was very much interested to read about this.,0,0,0,0,0,0,1,0,
R_2tbSGmPzO7CGym2,I think that it is horrible that people are hurting Asians . There is a lot of misunderstanding on where covid  came from. Asians do not deserve that kind of hate,,1,0,0,1,0,0,0,0,
R_1OwVgDEG4esOVTC,,,,,,,,,,,
R_2axbIx5WmTdQXNx,,It is disgusting how people judge others based on their racial background. They are belittled and discriminated based on the color of their skin and how they look. I wanted to spread awareness to prevent this act against Asian Americans. ,1,0,0,1,0,0,0,0,
R_2VJScqeU3VaFXxb,,,,,,,,,,,
R_28HW8KHd1rdit5D,,"I feel bad for other Asians who have suffered from discrimination.  Personally, I haven't had that experience.  Maybe it's my location or the people in my community, but I don't really face any Asian discrimination.",1,0,0,0,0,1,0,0,
R_3qyXK3EMjgaID6n,,I agree with most statements in the article. People are ignorant and won't change unless they want to. I feel for people who are victims of this nonsense.,0,0,0,0,0,1,0,0,
R_3TQZawAo7RIf1W9,,,,,,,,,,,
R_216bTQE3rA2aX6K,I feel bad for sll the asian who were the victim of asian hate. The government must fo something abou it.Respect is a must and should be given to all kinds of colors.,,1,0,0,0,0,1,0,0,
R_esutGLB2wG6TbEZ,,,,,,,,,,,
R_2zXUZeCrRhE75Mv,The attitude towards Asian Americans haven’t changed much but now the negativity is focused more directly at the Chinese due to the pandemic.,,1,0,0,0,0,0,0,0,
R_3NLhfEvLCr8VUH1,"Not happy
Has incresed post Rump
Should be controlled",,0,0,0,0,0,1,0,0,
R_1CdTN8Kx5vYpJtp,,,,,,,,,,,
R_1MKYy0AHD2d8pkF,,,,,,,,,,,
R_1ooi3qz8Ov6ujKX,The article is concerning and outright scary too. There should be no kind of racism in any civilized society particularly the United States which is a melting pot of people from all races and countries ,,0,0,0,0,1,0,0,0,
R_p3LG0qeHKFFjmud,,im am against asian hates or any hates at all. i will support and rally against it.Hate is discrimination of a race.,1,0,0,0,0,0,0,0,
R_3DteAqh1e98CabR,"it is terrible,
people does not think what a re they doing
will defeat the problem
",,0,0,0,0,0,0,0,0,
R_1pVxmKRaNqxIUfe,,It was informative and disappointing to read and I would like to participate in order to change the present situation. ,0,0,0,0,0,1,0,0,
R_3gXy2CaNnHn9OIi,,"Until now, everything gets better.
I believe that time can pass everything. ",0,0,0,0,0,0,1,0,
R_3fDe3sJjSVGeu7D,,,,,,,,,,,
R_3Dp9S8j4yxHVfuR,,,,,,,,,,,
R_Agj6hNoFEUK0lQR,,I don't doubt that racism exists but I also don't believe that it's as bad as other people are claiming. I think this is being used as a stunt and as a way to push an agenda rather than face the fact that racism is not systemic to America and we're all responsible for our choices at the end of the day. I would need to see more concrete data on actual police reports before I'd advocate for any changes.,0,0,0,0,0,0,0,0,
R_2tAkMWVpzqnOtoj,,,,,,,,,,,
R_3fIwchSG8wMctZz,Sadness that this hatred has come based on the perception that Asians brought Covid. Anger that people are being assaulted because of their race and culture. I am hopeful it will stop soon. ,,1,0,0,1,0,1,0,0,
R_2Bsb1sSKT324KPo,I don't like this hate crime against Asian which I am in that group. I am 100% Chinese born in Seattle so I don't hate a lot of people unless they're vocally and physically am rude all the time towards me. I don't know if I am going through this now but I did get this in the past and especially if now. ,,1,0,0,0,0,0,0,0,
R_2zo0wW2lPAjMWko,,I already knew about this. I already knew about this. I already know.,0,0,1,0,0,0,0,0,
R_2ALkEf2PzKEPM9b,"While I'm fortunate to have not been personally or directly victimized by such anti-Asian hate remarks or actions, I am Asian so I feel strongly about this article.  Asians are generally quiet and non-confrontational, just wanting to go about their day and go to work, so to be subjected to such unfair and derogatory hatred is jarring.  Sometimes I wish we, as a people, weren't so complacent and quiet.",,1,0,0,1,0,0,0,0,
R_PtgoFmzvYANyIAp,I would say anything that tries to bring the truth forward is always criticized,,0,0,0,0,0,0,1,0,
R_1pY7OVJ5dxhC82A,I felt sad. I am afraid to leave home sometimes. I am tired of the pandemic. ,,0,0,0,0,1,1,0,0,
R_3KZcdjcvDOoZ6ea,,,,,,,,,,,
R_1LdrczleKy2z1De,,,,,,,,,,,
R_27EyPs3Xnuranma,,It is very unfair that people are not treated in the right way. Immigrants should be treated normally like other people. The rights of them should be more assured.,0,0,0,1,0,0,0,0,
R_XozqFVBSnxBOjo5,,It doesn't surprise me that there is a rise in hate crimes against Asians.  People are angry about the pandemic.  They are taking it out on what they believe is the culprit.,1,0,1,0,0,0,0,0,
R_3FRkKR824rWMdRa,"Saddened at how individuals would categorize and assume issues.  Upon doing so, express their thoughts in aggressive and violent ways.  But this has been a norm in our society and world for centuries.",,0,0,0,0,0,1,0,0,
R_1HdBRubXrMVOzSS,,,,,,,,,,,
R_3DwoDKZgJOKGwv8,It's really sad to see. I am sad that people are blaming Asian Americans for something that isn't their fault at all. I wish Americans were more tolerant.,,1,0,0,0,0,1,0,0,
R_3qOk4X5WUHPmIO1,,,,,,,,,,,
R_3MPP6nsZ04ECmAp,,"I am disgusted. The true colors of idiot people are being exposed and they need to face consequences like losing jobs, being exposed or even criminal charges. It doesn’t represent good America. ",0,0,0,1,0,0,0,0,
R_1mPpdwkEsF54n1y,,,,,,,,,,,
R_D78LNQHOVcQq6pH,,Everyone is mad at racism. Racism still exist. People do what they want and believe.,0,0,0,0,0,0,0,0,
R_1Ft8Cc3kr6fUGIa,It makes me sad seeing Asian people or any people for that matter being hated on. We all need to get along. It just makes me nervous going to big places because of the hatred against Asian Americans.,,1,0,0,0,1,1,0,0,
R_1rAn0NmJXkbWuli,My reaction initially is very good I guess and got a drink of water as well as looked at the other people around me and embrace them for what they’ve done,,0,0,0,0,0,0,1,0,
R_12asr4QzjxaeszD,,,,,,,,,,,
R_1Nfie95lPD5Y6Yq,,Very sad that racism still exist in this day and age. I expect more from the country that prude itself in freedom of speak. Equality for all. Just sad.,0,0,0,0,0,1,0,0,
R_1BQ9mjyuigBdA5i,,"It is all  true. But living in a nice neighborhood, i do not experience it much. but ido take care and dress more american when we go to very public places so we blend in.",0,0,1,0,0,0,0,0,
R_1mef1RSAHgZR3Ew,,,,,,,,,,,
R_TedGQ9wHapoqIhz,,I am shocked to see the level of hate towards Asians. I think something more should be done to stop these crimes. Possible increased punishment should be enforced.,1,0,0,0,0,0,0,0,
R_2wcYkdnyPolHiDg,,,,,,,,,,,
R_1PRCldQc2EXemQs,I am for it.  I got bullied a lot for being Asian.  I am hopeful.,,1,0,0,0,0,0,0,0,
R_3qEX8SvjgznFtyT,,,,,,,,,,,
R_2XnYLgLtMzuFLQi,,,,,,,,,,,
R_3CK0jCcnw5BF86u,I’m shocked and hurt,,0,0,0,0,0,1,0,0,
R_2zGXOkQWXJ93ptJ,,I am sad to see incidents described in the article are on the rise. I hate to see the way some people react shortsightedly. I'll do my best to protect myself and my family.,0,0,0,0,0,1,0,0,
R_1n9eX5h1pNShkv6,,"It's an informative article about Asians.  I can relate to this, but thankfully I have not been a victim of such hatred attitudes from others   I think we are trying to stay positive in spite of these bad situations that others are facing.",1,0,0,0,0,0,0,0,
R_2w0tiaFAxzK9GxG,,Self serving incidents for the author. Phan is using the COVID lick down for political gain. Most Asians know this and don't but into the sham. ,0,0,0,0,0,0,0,0,
R_sSDsjYOVqG3L7gd,,,,,,,,,,,
R_3efU3XDantzjEBj,,,,,,,,,,,
R_3KOdvVAvR1qGCJZ,"Troubled and sad. Emotional as I have experienced some of this during the coronavirus. I have served the United States honorably in the United States Army and am a military retiree, but that doesnt matter to these racists, xenophobic people. Rhetoric has been exacerbated by former President Trump with his calling of the 'Kung Flu , China Virus.' Have read several articles about homicide and physical assault in the New York area which saddens me greatly.",,1,0,1,0,1,1,0,0,
R_3CNGwxv1mz1CLWp,,,,,,,,,,,
R_1i8alrtmxb1ORtD,,Its unfair for me because no one like this happen just like me im pilipino i dont think that virus start to the Philippines and its very unfair for the asian to blame them to the pandemic covid19 that even them they get affected ,1,0,0,1,0,0,0,0,
R_3QF6YZTDpEjbXfq,,,,,,,,,,,
R_2OSVqelUBgkdfXd,,Very angry but frustrated ,0,0,0,1,0,0,0,0,
R_1FyTIDa7ckoleQA,This is quite upsetting to read as an Asian. I do feel more unsafe living in US. And hope the situation will improve soon.,,1,0,0,0,1,0,0,0,
